Month,DAY_TYPE,APPLIANCE_TYP,,,,,,,,,,,,,,,,,,,,,,,,
3,working_day,9,424.694,388.816,390.478,436.062,521.88,512.35,722.542,700.902,799.744,837.934,756.322,617.752,620.47,546.534,546.024,473.806,528.258,643.736,644.308,712.65,711.614,643.394,544.3,520.848
3,working_day,10,33.978,0.036,3.338,0,16.406,74.87,117.614,367.322,172.004,125.102,98.26,101.872,130.912,47.578,16.76,69.962,46.958,71.638,38.418,88.572,66.782,35.398,63.03,129.14
3,holiday,0,369.468,376.776,358.476,355.256,353.56,340.412,352.272,354.888,360.134,362.084,381.648,388.078,400.998,393.51,405.9,419.894,402.594,413.812,417.048,406.64,404.922,383.392,395.184,386.624
3,holiday,1,34.426,37.458,75.686,57.384,44.302,89.75,208.154,306.278,433.462,452.036,389.904,695.002,654.574,373.774,220.502,364.972,606.192,747.464,455.682,258.892,204.312,103.304,100.228,72.006
3,holiday,2,200.4,124.288,106.71,91.414,107.25,88.598,105.052,128.618,89.95,112.016,108.314,112.854,113.464,114.572,104.212,88.958,100.19,123.826,176.816,421.066,658.532,739.048,568.594,349.924
3,holiday,3,242.04,175.094,163.09,154.976,149.732,155.222,186.964,268.58,392.152,445.068,451.946,446.686,445.806,471.776,477.972,509.248,550.454,635.626,700.83,773.828,823.416,769.342,591.324,392.296
3,holiday,4,121.458,105.084,101.616,99.522,97.014,98.136,103.992,129.746,162.752,191.198,202.8,215.612,223.634,219.824,217.974,218.49,235.904,241.136,238.95,243.242,244.648,217.056,172.368,136.192
3,holiday,5,143.35,24.046,6.69,16.14,36.58,87.286,118.418,248.476,489.872,550.494,625.408,381.112,447.55,301.944,247.816,255.828,324.26,329.264,169.308,223.104,278.186,253.992,175.418,156.178
3,holiday,6,5.282,5.132,5.206,99.892,189.708,25.682,190.964,128.17,163.75,43.226,32.8,37.364,32.298,42.27,85.66,24.198,76.606,50.486,49.152,40.61,14.278,19.076,11.336,5.836
3,holiday,7,0.37,0.042,0.008,0.404,0.18,0.506,0.368,1.214,1.344,0.838,0.82,0.026,0.14,0.634,0.104,0.166,0,0,0,0,0,0.958,3.818,2.092
3,holiday,8,52.17,58.084,51.382,52.208,57.802,46.28,57.928,64.858,98.358,121.362,152.466,104.626,93.866,106.75,110.232,123.07,142.09,74.03,72.304,66.816,78.588,76.87,55.17,54.344
3,holiday,9,467.344,426.572,421.312,422.302,406.91,541.346,471.96,603.742,667.178,1076.976,868.97,937.548,820.126,719.024,666.048,590.44,717.08,624.318,694.726,748.03,620.276,714.054,604.23,540.08
3,holiday,10,0.548,1.616,0.066,0,0,0,21.932,143.202,229.016,99.574,155.514,214.7,111.66,61.89,122.81,77.748,61.552,26.76,27.838,32.086,64.984,57.268,41.578,160.39
4,working_day,0,363.1661017,353.1508475,361.7711864,360.9983051,346.4,334.7627119,348.7881356,369.6830508,357.6,361.8559322,360.3389831,379.5762712,374.6338983,374.7050847,386.5288136,399.5084746,408.9694915,398.5355932,410.2118644,429.5491525,399.9237288,384.9508475,387.0322034,398.4610169
4,working_day,1,34.59830508,38.52033898,68.07966102,47.28474576,40.37457627,75.88135593,225.8457627,361.7474576,514.4186441,194.7389831,171.8542373,225.2966102,286.4118644,215.4966102,211.0762712,376.7830508,553.4745763,572.8661017,660.320339,455.2338983,431.4491525,242.1305085,173.6152542,68.55932203
4,working_day,2,209.9067797,118.3220339,93.6,86.91186441,102.6016949,95.47457627,115.2135593,175.0220339,172.5694915,146.4728814,119.5254237,125.9372881,134.1288136,111.7932203,109.3966102,108.3050847,141.3491525,155.1440678,230.6525424,323.940678,519.2644068,733.0186441,660.9474576,453.8169492
4,working_day,3,277.0033898,179.3016949,152.3983051,145.720339,142.3745763,152.6372881,211.8101695,327.8288136,374.4542373,326.3813559,303.1542373,331.3067797,422.0949153,458.9491525,484.8779661,507.6423729,644.179661,706.0152542,746.5728814,787.8101695,820.0220339,855.3847458,731.720339,481.5949153
4,working_day,4,121.3610169,106.6864407,99.42372881,95.87288136,94.98813559,93.06949153,101.2830508,137.7677966,170.3220339,186.3881356,184.3220339,205.9355932,217.9728814,215.6050847,227.4644068,238.2152542,257.1271186,258.1033898,276.1,277.559322,264.0322034,249.2983051,197.5644068,143.7949153
4,working_day,5,182.0728814,67.43389831,84.80677966,88.1779661,50.52711864,17.27288136,75.98983051,330.8135593,439.8474576,366.8576271,379.2169492,293.2220339,144.3220339,174.4661017,161.1389831,247.3627119,230.1033898,268.8186441,239.5372881,366.0271186,254.6457627,132.9118644,87.86101695,137.2372881
4,working_day,6,6.345762712,41.9559322,253.1389831,151.3711864,150.7762712,83.82033898,134.6474576,162.8813559,42.25084746,62.25084746,40.77288136,28.38305085,25.4,69.95932203,59.46440678,45.41864407,39.38644068,47.12033898,42.13898305,35.08305085,23.52033898,20.04067797,13.12711864,8.038983051
4,working_day,7,0.116949153,0.384745763,0.010169492,0.015254237,1.428813559,5.976271186,1.716949153,1.322033898,4.083050847,0.888135593,0.305084746,0.411864407,0.576271186,1.416949153,0.313559322,0.359322034,6.410169492,0.122033898,1.606779661,0.583050847,0.83559322,3.338983051,1.727118644,1.686440678
4,working_day,8,66.00508475,43.91694915,42.44067797,47.30508475,62.32542373,52.26610169,66.38305085,126.0932203,130.3,107.2491525,108.4288136,122.5338983,111.2847458,107.6644068,110.259322,143.2033898,182.3983051,131.0932203,101.6440678,80.94745763,82.34745763,62.87627119,58.75762712,64.39661017
4,working_day,9,467.2694915,421.5372881,410.3305085,425.2491525,433.5711864,422.9576271,549.3966102,628.6220339,655.5830508,564.7355932,570.8491525,502.0152542,509.9237288,518.0932203,483.7661017,509.3745763,577.7847458,610.7152542,643.5322034,612.3576271,719.8372881,670.8,641.3338983,622.8559322
4,working_day,10,5.147457627,1.206779661,2.337288136,0,2.288135593,21.19830508,88.72542373,320.7169492,233.9508475,146.2542373,80.31525424,41.91864407,41.85932203,15.23050847,22.43559322,24.65762712,30.81525424,61.68983051,67.88305085,43.50508475,70.2440678,18.34067797,24.86101695,156.2847458
4,holiday,0,386.2396825,376.9301587,350.9206349,367.1603175,362.9031746,343.1587302,349.4190476,349.4253968,351.468254,351.2349206,364.4634921,391.668254,406.7095238,397.8349206,410.1428571,422.4746032,396.315873,406.815873,406.8777778,400.0698413,388.3190476,373.4873016,379.0269841,403.4873016
